,regimen,regimen_abbrev,regimen_name,regimen_name_formatted,van_deun_core_drug,van_deun_companion_drugs,van_deun,resistance_prevention,mechanism_of_action,route_of_administration,route_of_administration_hospitalized,cost,toxicity,qt_prolongation,high_bactericidal_activity_early,high_bactericidal_activity,high_sterilizing_activity,efficacy,bactericidal_activity_early,bactericidal_activity,sterilizing_activity,synergism,antagonism,contraindications,same_drug_class,first_line,clinical_evidence
5250,"(3, 8, 11, 14)","MERO, CFZ, STREP, ETH","['Meropenem', 'Clofazimine', 'Streptomycin', 'Ethionamide']","['meropenem', 'clofazimine', 'streptomycin', 'ethionamide']",False,False,False,11,False,False,True,399.83,10.0,False,False,False,True,False,7,10,10,0,0,0,0,0,8
5251,"(3, 8, 11, 15)","MERO, CFZ, STREP, PTH","['Meropenem', 'Clofazimine', 'Streptomycin', 'Prothionamide']","['meropenem', 'clofazimine', 'streptomycin', 'prothionamide']",False,False,False,11,False,False,True,406.97999999999996,10.0,False,False,False,True,False,7,10,10,0,0,0,0,0,8
5252,"(3, 8, 11, 16)","MERO, CFZ, STREP, RIF","['Meropenem', 'Clofazimine', 'Streptomycin', 'Rifampicin']","['meropenem', 'clofazimine', 'streptomycin', 'rifampicin']",True,False,False,12,False,False,True,403.28,8.0,False,False,True,True,False,7,11,13,0,0,0,0,1,9
5253,"(3, 8, 11, 17)","MERO, CFZ, STREP, RIF HD","['Meropenem', 'Clofazimine', 'Streptomycin', 'Rifampicin High Dose']","['meropenem', 'clofazimine', 'streptomycin', 'rifampicin_high_dose']",False,False,False,12,False,False,True,426.15999999999997,8.0,False,False,False,True,False,7,9,13,0,0,0,0,1,6
5254,"(3, 8, 11, 18)","MERO, CFZ, STREP, RBT","['Meropenem', 'Clofazimine', 'Streptomycin', 'Rifabutin']","['meropenem', 'clofazimine', 'streptomycin', 'rifabutin']",False,False,False,12,False,False,True,445.63,8.5,False,False,False,True,False,6,10,12,0,0,0,0,1,7
5255,"(3, 8, 11, 19)","MERO, CFZ, STREP, DLM","['Meropenem', 'Clofazimine', 'Streptomycin', 'Delamanid']","['meropenem', 'clofazimine', 'streptomycin', 'delamanid']",False,False,False,11,False,False,True,696.66,8.0,True,False,False,True,False,6,9,11,0,0,0,0,0,6
5256,"(3, 8, 11, 20)","MERO, CFZ, STREP, INH","['Meropenem', 'Clofazimine', 'Streptomycin', 'Isoniazid']","['meropenem', 'clofazimine', 'streptomycin', 'isoniazid']",False,False,False,12,False,False,True,388.64,8.0,False,True,True,True,True,9,11,11,0,0,0,0,1,9
5257,"(3, 8, 11, 21)","MERO, CFZ, STREP, INH HD","['Meropenem', 'Clofazimine', 'Streptomycin', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'streptomycin', 'isoniazid_high_dose']",False,False,False,12,False,False,True,389.26,8.25,False,True,True,True,True,8,11,11,0,0,0,0,1,7
5258,"(3, 8, 11, 22)","MERO, CFZ, STREP, PZA","['Meropenem', 'Clofazimine', 'Streptomycin', 'Pyrazinamide']","['meropenem', 'clofazimine', 'streptomycin', 'pyrazinamide']",False,False,False,10,False,False,True,390.03,8.0,False,False,False,True,False,5,10,12,1,0,0,0,1,9
5260,"(3, 8, 12, 13)","MERO, CFZ, EMB, PAS","['Meropenem', 'Clofazimine', 'Ethambutol', 'Para-aminosalicylic acid']","['meropenem', 'clofazimine', 'ethambutol', 'para_aminosalicylic_acid']",False,False,False,10,True,False,True,492.7,8.0,False,False,False,True,False,7,10,10,0,0,0,0,1,9
5261,"(3, 8, 12, 14)","MERO, CFZ, EMB, ETH","['Meropenem', 'Clofazimine', 'Ethambutol', 'Ethionamide']","['meropenem', 'clofazimine', 'ethambutol', 'ethionamide']",False,False,False,10,False,False,True,382.5,8.0,False,False,False,True,False,7,11,9,0,0,0,0,1,10
5262,"(3, 8, 12, 15)","MERO, CFZ, EMB, PTH","['Meropenem', 'Clofazimine', 'Ethambutol', 'Prothionamide']","['meropenem', 'clofazimine', 'ethambutol', 'prothionamide']",False,False,False,10,False,False,True,389.65,8.0,False,False,False,True,False,7,11,9,0,0,0,0,1,10
5263,"(3, 8, 12, 16)","MERO, CFZ, EMB, RIF","['Meropenem', 'Clofazimine', 'Ethambutol', 'Rifampicin']","['meropenem', 'clofazimine', 'ethambutol', 'rifampicin']",True,False,False,11,True,False,True,385.95,6.0,False,False,True,True,False,7,12,12,0,0,0,0,2,11
5264,"(3, 8, 12, 17)","MERO, CFZ, EMB, RIF HD","['Meropenem', 'Clofazimine', 'Ethambutol', 'Rifampicin High Dose']","['meropenem', 'clofazimine', 'ethambutol', 'rifampicin_high_dose']",False,False,False,11,True,False,True,408.83,6.0,False,False,False,True,False,7,10,12,0,0,0,0,2,8
5265,"(3, 8, 12, 18)","MERO, CFZ, EMB, RBT","['Meropenem', 'Clofazimine', 'Ethambutol', 'Rifabutin']","['meropenem', 'clofazimine', 'ethambutol', 'rifabutin']",False,False,False,11,True,False,True,428.3,6.5,False,False,False,True,False,6,11,11,0,0,0,0,2,9
5266,"(3, 8, 12, 19)","MERO, CFZ, EMB, DLM","['Meropenem', 'Clofazimine', 'Ethambutol', 'Delamanid']","['meropenem', 'clofazimine', 'ethambutol', 'delamanid']",False,False,False,10,True,False,True,679.3299999999999,6.0,True,False,False,True,False,6,10,10,0,0,0,0,1,8
5267,"(3, 8, 12, 20)","MERO, CFZ, EMB, INH","['Meropenem', 'Clofazimine', 'Ethambutol', 'Isoniazid']","['meropenem', 'clofazimine', 'ethambutol', 'isoniazid']",False,False,False,11,True,False,True,371.31,6.0,False,True,True,True,True,9,12,10,0,0,0,0,2,11
5268,"(3, 8, 12, 21)","MERO, CFZ, EMB, INH HD","['Meropenem', 'Clofazimine', 'Ethambutol', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'ethambutol', 'isoniazid_high_dose']",False,False,False,11,True,False,True,371.93,6.25,False,True,True,True,True,8,12,10,0,0,0,0,2,9
5269,"(3, 8, 12, 22)","MERO, CFZ, EMB, PZA","['Meropenem', 'Clofazimine', 'Ethambutol', 'Pyrazinamide']","['meropenem', 'clofazimine', 'ethambutol', 'pyrazinamide']",False,False,False,9,True,False,True,372.7,6.0,False,False,False,True,False,5,11,11,1,0,0,0,2,11
5271,"(3, 8, 13, 14)","MERO, CFZ, PAS, ETH","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Ethionamide']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'ethionamide']",False,False,False,10,True,False,True,502.31,10.0,False,False,False,True,False,8,10,11,0,0,0,0,0,8
5272,"(3, 8, 13, 15)","MERO, CFZ, PAS, PTH","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Prothionamide']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'prothionamide']",False,False,False,10,True,False,True,509.46,10.0,False,False,False,True,False,8,10,11,0,0,0,0,0,8
5273,"(3, 8, 13, 16)","MERO, CFZ, PAS, RIF","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Rifampicin']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'rifampicin']",True,False,False,11,True,False,True,505.76,8.0,False,False,True,True,False,8,11,14,0,0,0,0,1,9
5274,"(3, 8, 13, 17)","MERO, CFZ, PAS, RIF HD","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Rifampicin High Dose']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'rifampicin_high_dose']",False,False,False,11,True,False,True,528.64,8.0,False,False,False,True,False,8,9,14,0,0,0,0,1,6
5275,"(3, 8, 13, 18)","MERO, CFZ, PAS, RBT","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Rifabutin']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'rifabutin']",False,False,False,11,True,False,True,548.11,8.5,False,False,False,True,False,7,10,13,0,0,0,0,1,7
5276,"(3, 8, 13, 19)","MERO, CFZ, PAS, DLM","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Delamanid']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'delamanid']",False,False,False,10,True,False,True,799.14,8.0,True,False,False,True,False,7,9,12,0,0,0,0,0,6
5277,"(3, 8, 13, 20)","MERO, CFZ, PAS, INH","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Isoniazid']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'isoniazid']",False,True,False,11,True,False,True,491.12,8.0,False,True,True,True,True,10,11,12,0,0,0,0,1,9
5278,"(3, 8, 13, 21)","MERO, CFZ, PAS, INH HD","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'isoniazid_high_dose']",False,True,False,11,True,False,True,491.74,8.25,False,True,True,True,True,9,11,12,0,0,0,0,1,7
5279,"(3, 8, 13, 22)","MERO, CFZ, PAS, PZA","['Meropenem', 'Clofazimine', 'Para-aminosalicylic acid', 'Pyrazinamide']","['meropenem', 'clofazimine', 'para_aminosalicylic_acid', 'pyrazinamide']",False,False,False,9,True,False,True,492.51,8.0,False,False,False,True,False,6,10,13,1,0,0,0,1,9
5281,"(3, 8, 14, 15)","MERO, CFZ, ETH, PTH","['Meropenem', 'Clofazimine', 'Ethionamide', 'Prothionamide']","['meropenem', 'clofazimine', 'ethionamide', 'prothionamide']",False,False,False,10,False,False,True,399.26,10.0,False,False,False,True,False,8,11,10,0,0,0,0,0,9
5282,"(3, 8, 14, 16)","MERO, CFZ, ETH, RIF","['Meropenem', 'Clofazimine', 'Ethionamide', 'Rifampicin']","['meropenem', 'clofazimine', 'ethionamide', 'rifampicin']",True,False,False,11,True,False,True,395.56,8.0,False,False,True,True,False,8,12,13,0,0,0,0,1,10
5283,"(3, 8, 14, 17)","MERO, CFZ, ETH, RIF HD","['Meropenem', 'Clofazimine', 'Ethionamide', 'Rifampicin High Dose']","['meropenem', 'clofazimine', 'ethionamide', 'rifampicin_high_dose']",False,False,False,11,True,False,True,418.44,8.0,False,False,False,True,False,8,10,13,0,0,0,0,1,7
5284,"(3, 8, 14, 18)","MERO, CFZ, ETH, RBT","['Meropenem', 'Clofazimine', 'Ethionamide', 'Rifabutin']","['meropenem', 'clofazimine', 'ethionamide', 'rifabutin']",False,False,False,11,True,False,True,437.91,8.5,False,False,False,True,False,7,11,12,0,0,0,0,1,8
5285,"(3, 8, 14, 19)","MERO, CFZ, ETH, DLM","['Meropenem', 'Clofazimine', 'Ethionamide', 'Delamanid']","['meropenem', 'clofazimine', 'ethionamide', 'delamanid']",False,False,False,10,True,False,True,688.94,8.0,True,False,False,True,False,7,10,11,0,0,0,0,0,7
5286,"(3, 8, 14, 20)","MERO, CFZ, ETH, INH","['Meropenem', 'Clofazimine', 'Ethionamide', 'Isoniazid']","['meropenem', 'clofazimine', 'ethionamide', 'isoniazid']",False,False,False,11,True,False,True,380.92,8.0,False,True,True,True,True,10,12,11,0,0,0,0,1,10
5287,"(3, 8, 14, 21)","MERO, CFZ, ETH, INH HD","['Meropenem', 'Clofazimine', 'Ethionamide', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'ethionamide', 'isoniazid_high_dose']",False,False,False,11,True,False,True,381.54,8.25,False,True,True,True,True,9,12,11,0,0,0,0,1,8
5288,"(3, 8, 14, 22)","MERO, CFZ, ETH, PZA","['Meropenem', 'Clofazimine', 'Ethionamide', 'Pyrazinamide']","['meropenem', 'clofazimine', 'ethionamide', 'pyrazinamide']",False,False,False,9,True,False,True,382.31,8.0,False,False,False,True,False,6,11,12,1,0,0,0,1,10
5290,"(3, 8, 15, 16)","MERO, CFZ, PTH, RIF","['Meropenem', 'Clofazimine', 'Prothionamide', 'Rifampicin']","['meropenem', 'clofazimine', 'prothionamide', 'rifampicin']",True,False,False,11,True,False,True,402.71,8.0,False,False,True,True,False,8,12,13,0,0,0,0,1,10
5291,"(3, 8, 15, 17)","MERO, CFZ, PTH, RIF HD","['Meropenem', 'Clofazimine', 'Prothionamide', 'Rifampicin High Dose']","['meropenem', 'clofazimine', 'prothionamide', 'rifampicin_high_dose']",False,False,False,11,True,False,True,425.59,8.0,False,False,False,True,False,8,10,13,0,0,0,0,1,7
5292,"(3, 8, 15, 18)","MERO, CFZ, PTH, RBT","['Meropenem', 'Clofazimine', 'Prothionamide', 'Rifabutin']","['meropenem', 'clofazimine', 'prothionamide', 'rifabutin']",False,False,False,11,True,False,True,445.06,8.5,False,False,False,True,False,7,11,12,0,0,0,0,1,8
5293,"(3, 8, 15, 19)","MERO, CFZ, PTH, DLM","['Meropenem', 'Clofazimine', 'Prothionamide', 'Delamanid']","['meropenem', 'clofazimine', 'prothionamide', 'delamanid']",False,False,False,10,True,False,True,696.0899999999999,8.0,True,False,False,True,False,7,10,11,0,0,0,0,0,7
5294,"(3, 8, 15, 20)","MERO, CFZ, PTH, INH","['Meropenem', 'Clofazimine', 'Prothionamide', 'Isoniazid']","['meropenem', 'clofazimine', 'prothionamide', 'isoniazid']",False,False,False,11,True,False,True,388.07,8.0,False,True,True,True,True,10,12,11,0,0,0,0,1,10
5295,"(3, 8, 15, 21)","MERO, CFZ, PTH, INH HD","['Meropenem', 'Clofazimine', 'Prothionamide', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'prothionamide', 'isoniazid_high_dose']",False,False,False,11,True,False,True,388.69,8.25,False,True,True,True,True,9,12,11,0,0,0,0,1,8
5296,"(3, 8, 15, 22)","MERO, CFZ, PTH, PZA","['Meropenem', 'Clofazimine', 'Prothionamide', 'Pyrazinamide']","['meropenem', 'clofazimine', 'prothionamide', 'pyrazinamide']",False,False,False,9,True,False,True,389.46,8.0,False,False,False,True,False,6,11,12,1,0,0,0,1,10
5298,"(3, 8, 16, 17)","MERO, CFZ, RIF, RIF HD","['Meropenem', 'Clofazimine', 'Rifampicin', 'Rifampicin High Dose']","['meropenem', 'clofazimine', 'rifampicin', 'rifampicin_high_dose']",True,False,False,12,False,False,True,421.89,6.0,False,False,True,True,False,8,11,16,0,0,0,1,2,8
5299,"(3, 8, 16, 18)","MERO, CFZ, RIF, RBT","['Meropenem', 'Clofazimine', 'Rifampicin', 'Rifabutin']","['meropenem', 'clofazimine', 'rifampicin', 'rifabutin']",True,False,False,12,False,False,True,441.36,6.5,False,False,True,True,False,7,12,15,0,0,0,1,2,9
5300,"(3, 8, 16, 19)","MERO, CFZ, RIF, DLM","['Meropenem', 'Clofazimine', 'Rifampicin', 'Delamanid']","['meropenem', 'clofazimine', 'rifampicin', 'delamanid']",True,False,False,11,True,False,True,692.39,6.0,True,False,True,True,False,7,11,14,0,0,0,0,1,8
5301,"(3, 8, 16, 20)","MERO, CFZ, RIF, INH","['Meropenem', 'Clofazimine', 'Rifampicin', 'Isoniazid']","['meropenem', 'clofazimine', 'rifampicin', 'isoniazid']",True,True,True,12,True,False,True,384.37,6.0,False,True,True,True,True,10,13,14,0,0,0,0,2,11
5302,"(3, 8, 16, 21)","MERO, CFZ, RIF, INH HD","['Meropenem', 'Clofazimine', 'Rifampicin', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'rifampicin', 'isoniazid_high_dose']",True,True,True,12,True,False,True,384.99,6.25,False,True,True,True,True,9,13,14,0,0,0,0,2,9
5303,"(3, 8, 16, 22)","MERO, CFZ, RIF, PZA","['Meropenem', 'Clofazimine', 'Rifampicin', 'Pyrazinamide']","['meropenem', 'clofazimine', 'rifampicin', 'pyrazinamide']",True,False,False,10,True,False,True,385.76,6.0,False,False,True,True,False,6,12,15,1,0,0,0,2,11
5305,"(3, 8, 17, 18)","MERO, CFZ, RIF HD, RBT","['Meropenem', 'Clofazimine', 'Rifampicin High Dose', 'Rifabutin']","['meropenem', 'clofazimine', 'rifampicin_high_dose', 'rifabutin']",False,False,False,12,False,False,True,464.24,6.5,False,False,False,True,False,7,10,15,0,0,0,1,2,6
5306,"(3, 8, 17, 19)","MERO, CFZ, RIF HD, DLM","['Meropenem', 'Clofazimine', 'Rifampicin High Dose', 'Delamanid']","['meropenem', 'clofazimine', 'rifampicin_high_dose', 'delamanid']",False,False,False,11,True,False,True,715.27,6.0,True,False,False,True,False,7,9,14,0,0,0,0,1,5
5307,"(3, 8, 17, 20)","MERO, CFZ, RIF HD, INH","['Meropenem', 'Clofazimine', 'Rifampicin High Dose', 'Isoniazid']","['meropenem', 'clofazimine', 'rifampicin_high_dose', 'isoniazid']",False,True,False,12,True,False,True,407.25,6.0,False,True,True,True,True,10,11,14,0,0,0,0,2,8
5308,"(3, 8, 17, 21)","MERO, CFZ, RIF HD, INH HD","['Meropenem', 'Clofazimine', 'Rifampicin High Dose', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'rifampicin_high_dose', 'isoniazid_high_dose']",False,True,False,12,True,False,True,407.87,6.25,False,True,True,True,True,9,11,14,0,0,0,0,2,6
5309,"(3, 8, 17, 22)","MERO, CFZ, RIF HD, PZA","['Meropenem', 'Clofazimine', 'Rifampicin High Dose', 'Pyrazinamide']","['meropenem', 'clofazimine', 'rifampicin_high_dose', 'pyrazinamide']",False,False,False,10,True,False,True,408.64,6.0,False,False,False,True,False,6,10,15,1,0,0,0,2,8
5311,"(3, 8, 18, 19)","MERO, CFZ, RBT, DLM","['Meropenem', 'Clofazimine', 'Rifabutin', 'Delamanid']","['meropenem', 'clofazimine', 'rifabutin', 'delamanid']",False,False,False,11,True,False,True,734.74,6.5,True,False,False,True,False,6,10,13,0,0,0,0,1,6
5312,"(3, 8, 18, 20)","MERO, CFZ, RBT, INH","['Meropenem', 'Clofazimine', 'Rifabutin', 'Isoniazid']","['meropenem', 'clofazimine', 'rifabutin', 'isoniazid']",False,True,False,12,True,False,True,426.72,6.5,False,True,True,True,True,9,12,13,0,0,0,0,2,9
5313,"(3, 8, 18, 21)","MERO, CFZ, RBT, INH HD","['Meropenem', 'Clofazimine', 'Rifabutin', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'rifabutin', 'isoniazid_high_dose']",False,True,False,12,True,False,True,427.34000000000003,6.75,False,True,True,True,True,8,12,13,0,0,0,0,2,7
5314,"(3, 8, 18, 22)","MERO, CFZ, RBT, PZA","['Meropenem', 'Clofazimine', 'Rifabutin', 'Pyrazinamide']","['meropenem', 'clofazimine', 'rifabutin', 'pyrazinamide']",False,False,False,10,True,False,True,428.11,6.5,False,False,False,True,False,5,11,14,1,0,0,0,2,9
5316,"(3, 8, 19, 20)","MERO, CFZ, DLM, INH","['Meropenem', 'Clofazimine', 'Delamanid', 'Isoniazid']","['meropenem', 'clofazimine', 'delamanid', 'isoniazid']",False,True,False,11,False,False,True,677.75,6.0,True,True,True,True,True,9,11,12,0,0,0,0,1,8
5317,"(3, 8, 19, 21)","MERO, CFZ, DLM, INH HD","['Meropenem', 'Clofazimine', 'Delamanid', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'delamanid', 'isoniazid_high_dose']",False,True,False,11,False,False,True,678.37,6.25,True,True,True,True,True,8,11,12,0,0,0,0,1,6
5318,"(3, 8, 19, 22)","MERO, CFZ, DLM, PZA","['Meropenem', 'Clofazimine', 'Delamanid', 'Pyrazinamide']","['meropenem', 'clofazimine', 'delamanid', 'pyrazinamide']",False,False,False,9,True,False,True,679.14,6.0,True,False,False,True,False,5,10,13,2,0,0,0,1,8
5320,"(3, 8, 20, 21)","MERO, CFZ, INH, INH HD","['Meropenem', 'Clofazimine', 'Isoniazid', 'Isoniazid High Dose']","['meropenem', 'clofazimine', 'isoniazid', 'isoniazid_high_dose']",False,True,False,12,False,False,True,370.35,6.25,False,True,True,True,True,11,13,12,0,0,0,1,2,9
5321,"(3, 8, 20, 22)","MERO, CFZ, INH, PZA","['Meropenem', 'Clofazimine', 'Isoniazid', 'Pyrazinamide']","['meropenem', 'clofazimine', 'isoniazid', 'pyrazinamide']",False,True,False,10,True,False,True,371.12,6.0,False,True,True,True,True,8,12,13,1,0,0,0,2,11
5323,"(3, 8, 21, 22)","MERO, CFZ, INH HD, PZA","['Meropenem', 'Clofazimine', 'Isoniazid High Dose', 'Pyrazinamide']","['meropenem', 'clofazimine', 'isoniazid_high_dose', 'pyrazinamide']",False,True,False,10,True,False,True,371.74,6.25,False,True,True,True,True,7,12,13,1,0,0,0,2,9
5326,"(3, 9, 10, 11)","MERO, CS, TERI, STREP","['Meropenem', 'Cycloserine', 'Terizidone', 'Streptomycin']","['meropenem', 'cycloserine', 'terizidone', 'streptomycin']",False,False,False,10,False,False,True,610.37,10.5,False,False,False,True,False,7,10,10,0,0,0,0,0,7
5327,"(3, 9, 10, 12)","MERO, CS, TERI, EMB","['Meropenem', 'Cycloserine', 'Terizidone', 'Ethambutol']","['meropenem', 'cycloserine', 'terizidone', 'ethambutol']",False,False,False,9,False,False,True,593.0400000000001,8.5,False,False,False,True,False,7,11,9,0,0,0,0,1,9
5328,"(3, 9, 10, 13)","MERO, CS, TERI, PAS","['Meropenem', 'Cycloserine', 'Terizidone', 'Para-aminosalicylic acid']","['meropenem', 'cycloserine', 'terizidone', 'para_aminosalicylic_acid']",False,False,False,9,False,False,True,712.85,10.5,False,False,False,True,False,8,10,11,0,0,0,0,0,7
5329,"(3, 9, 10, 14)","MERO, CS, TERI, ETH","['Meropenem', 'Cycloserine', 'Terizidone', 'Ethionamide']","['meropenem', 'cycloserine', 'terizidone', 'ethionamide']",False,False,False,9,False,False,True,602.65,10.5,False,False,False,True,False,8,11,10,0,0,0,0,0,8
5330,"(3, 9, 10, 15)","MERO, CS, TERI, PTH","['Meropenem', 'Cycloserine', 'Terizidone', 'Prothionamide']","['meropenem', 'cycloserine', 'terizidone', 'prothionamide']",False,False,False,9,False,False,True,609.8000000000001,10.5,False,False,False,True,False,8,11,10,0,0,0,0,0,8
5331,"(3, 9, 10, 16)","MERO, CS, TERI, RIF","['Meropenem', 'Cycloserine', 'Terizidone', 'Rifampicin']","['meropenem', 'cycloserine', 'terizidone', 'rifampicin']",True,False,False,10,False,False,True,606.1,8.5,False,False,True,True,False,8,12,13,0,0,0,0,1,9
5332,"(3, 9, 10, 17)","MERO, CS, TERI, RIF HD","['Meropenem', 'Cycloserine', 'Terizidone', 'Rifampicin High Dose']","['meropenem', 'cycloserine', 'terizidone', 'rifampicin_high_dose']",False,False,False,10,False,False,True,628.98,8.5,False,False,False,True,False,8,10,13,0,0,0,0,1,6
5333,"(3, 9, 10, 18)","MERO, CS, TERI, RBT","['Meropenem', 'Cycloserine', 'Terizidone', 'Rifabutin']","['meropenem', 'cycloserine', 'terizidone', 'rifabutin']",False,False,False,10,False,False,True,648.45,9.0,False,False,False,True,False,7,11,12,0,0,0,0,1,7
5334,"(3, 9, 10, 19)","MERO, CS, TERI, DLM","['Meropenem', 'Cycloserine', 'Terizidone', 'Delamanid']","['meropenem', 'cycloserine', 'terizidone', 'delamanid']",False,False,False,9,False,False,True,899.48,8.5,False,False,False,True,False,7,10,11,0,0,0,0,0,6
5335,"(3, 9, 10, 20)","MERO, CS, TERI, INH","['Meropenem', 'Cycloserine', 'Terizidone', 'Isoniazid']","['meropenem', 'cycloserine', 'terizidone', 'isoniazid']",False,False,False,10,False,False,True,591.46,8.5,False,True,True,True,True,10,12,11,0,0,0,0,1,9
5336,"(3, 9, 10, 21)","MERO, CS, TERI, INH HD","['Meropenem', 'Cycloserine', 'Terizidone', 'Isoniazid High Dose']","['meropenem', 'cycloserine', 'terizidone', 'isoniazid_high_dose']",False,False,False,10,False,False,True,592.08,8.75,False,True,True,True,True,9,12,11,0,0,0,0,1,7
5337,"(3, 9, 10, 22)","MERO, CS, TERI, PZA","['Meropenem', 'Cycloserine', 'Terizidone', 'Pyrazinamide']","['meropenem', 'cycloserine', 'terizidone', 'pyrazinamide']",False,False,False,8,False,False,True,592.85,8.5,False,False,False,True,False,6,11,12,0,0,0,0,1,9
5339,"(3, 9, 11, 12)","MERO, CS, STREP, EMB","['Meropenem', 'Cycloserine', 'Streptomycin', 'Ethambutol']","['meropenem', 'cycloserine', 'streptomycin', 'ethambutol']",False,False,False,10,False,False,True,392.96,8.5,False,False,False,True,False,7,10,9,0,0,0,0,1,9
